19 28
1 4
2 59 0 124 2 0.1 84 0.2 15 0.3 63 0.3 63 0.4 86 0.5 75 0.4 26 0.2 99 0.1 16 0.5 86 0.4 96 0.5 32 0.3 52 0.2 17 0.3 52 0.4 63 0.2 73 0.3 98 0.1 50 0.4 61 0.5 78 0.2 93 0.4 16 0.2 87 0.2 48 0.2 85 0.1 22 0.3 99 
3 129 0 138 2 0.3 45 0.4 83 0.3 81 0.4 46 0.2 84 0.2 72 0.4 48 0.2 20 0.1 47 0.2 93 0.3 38 0.4 16 0.2 20 0.2 48 0.3 68 0.5 57 0.5 14 0.4 38 0.2 12 0.4 44 0.2 33 0.2 39 0.2 15 0.4 43 0.5 33 0.3 50 0.1 54 0.4 97 
4 98 0 114 12 0.1 57 0.4 88 0.3 55 0.2 70 0.2 53 0.4 84 0.4 98 0.5 66 0.2 12 0.1 40 0.4 23 0.4 37 0.1 23 0.3 35 0.2 10 0.4 88 0.3 75 0.2 54 0.2 58 0.2 51 0.2 72 0.3 55 0.4 98 0.2 52 0.4 53 0.1 63 0.5 37 0.5 41 
5 114 0 187 5 0.5 85 0.4 85 0.1 51 0.2 53 0.4 86 0.3 98 0.4 66 0.2 46 0.4 50 0.5 20 0.2 35 0.2 65 0.4 11 0.3 71 0.3 58 0.1 72 0.3 26 0.4 73 0.1 27 0.5 89 0.2 83 0.3 23 0.3 46 0.5 69 0.2 33 0.1 74 0.2 62 0.2 90 
6 101 0 114 13 0.3 53 0.4 38 0.4 80 0.2 35 0.2 94 0.1 87 0.4 89 0.4 95 0.2 77 0.3 12 0.3 36 0.3 42 0.5 54 0.4 32 0.3 82 0.3 49 0.2 60 0.2 83 0.3 36 0.2 53 0.4 37 0.4 59 0.4 73 0.3 79 0.1 37 0.2 81 0.4 72 0.2 46 
7 35 0 102 6 0.3 33 0.3 20 0.5 25 0.4 92 0.1 40 0.3 24 0.2 23 0.4 49 0.2 94 0.2 63 0.3 42 0.1 31 0.4 51 0.1 13 0.3 92 0.1 69 0.3 53 0.2 31 0.2 94 0.4 80 0.4 14 0.4 45 0.4 84 0.3 11 0.4 26 0.3 74 0.5 23 0.3 68 
8 128 0 139 12 0.4 83 0.1 46 0.4 21 0.4 16 0.3 22 0.5 41 0.4 82 0.2 28 0.2 22 0.4 45 0.2 75 0.2 61 0.3 95 0.1 61 0.2 60 0.1 73 0.2 30 0.2 75 0.3 18 0.3 23 0.5 60 0.4 47 0.3 64 0.3 40 0.4 98 0.4 25 0.3 68 0.3 18 
9 94 0 101 2 0.5 59 0.3 47 0.1 90 0.1 90 0.4 13 0.2 11 0.4 88 0.4 61 0.2 33 0.4 43 0.3 51 0.5 84 0.2 59 0.5 55 0.4 17 0.3 45 0.3 99 0.3 56 0.2 87 0.2 11 0.3 14 0.1 78 0.2 98 0.4 86 0.5 29 0.2 49 0.2 69 0.4 47 
10 39 0 121 6 0.5 59 0.2 50 0.5 11 0.2 95 0.1 77 0.2 14 0.3 58 0.4 47 0.4 50 0.2 43 0.1 34 0.5 33 0.5 71 0.2 67 0.2 13 0.5 40 0.5 32 0.3 59 0.3 33 0.3 60 0.2 12 0.3 82 0.2 63 0.1 16 0.4 78 0.5 59 0.2 94 0.1 22 
11 84 0 123 10 0.3 41 0.5 45 0.2 20 0.1 71 0.2 87 0.3 77 0.1 97 0.4 12 0.3 38 0.2 59 0.5 28 0.4 53 0.2 34 0.3 33 0.2 50 0.3 70 0.3 76 0.5 88 0.2 23 0.1 41 0.5 88 0.1 70 0.2 45 0.1 60 0.4 86 0.1 87 0.1 97 0.3 53 
12 93 0 172 6 0.1 39 0.2 80 0.2 82 0.3 11 0.3 32 0.1 67 0.5 43 0.5 17 0.5 96 0.3 21 0.5 73 0.4 34 0.1 42 0.4 35 0.2 20 0.3 67 0.1 93 0.4 26 0.2 44 0.3 97 0.4 32 0.5 28 0.3 55 0.2 26 0.3 90 0.2 63 0.3 51 0.4 71 
13 102 0 109 12 0.3 27 0.2 88 0.2 22 0.2 82 0.1 35 0.1 40 0.5 72 0.2 54 0.3 54 0.5 24 0.5 26 0.1 15 0.4 67 0.2 87 0.1 16 0.4 99 0.5 10 0.4 86 0.5 31 0.1 77 0.2 38 0.2 80 0.1 90 0.4 43 0.4 97 0.4 26 0.1 59 0.4 43 
14 78 0 127 1 0.3 56 0.2 46 0.1 27 0.4 29 0.1 50 0.4 12 0.4 87 0.2 42 0.1 18 0.4 70 0.1 43 0.3 41 0.2 30 0.3 99 0.4 80 0.5 26 0.3 76 0.2 86 0.4 82 0.1 95 0.2 40 0.2 41 0.5 48 0.2 40 0.4 53 0.1 19 0.4 82 0.1 80 
15 54 0 141 8 0.3 78 0.5 64 0.5 68 0.5 87 0.3 16 0.1 60 0.1 55 0.4 32 0.3 30 0.2 27 0.4 26 0.3 61 0.1 40 0.4 63 0.3 46 0.2 37 0.4 68 0.3 89 0.5 68 0.5 83 0.4 91 0.3 21 0.4 56 0.4 17 0.2 15 0.2 23 0.1 51 0.3 93 
16 99 0 102 5 0.2 34 0.3 70 0.2 71 0.2 29 0.4 24 0.5 81 0.1 97 0.3 96 0.4 54 0.5 84 0.2 89 0.2 81 0.2 73 0.3 36 0.1 66 0.5 53 0.4 25 0.4 38 0.4 60 0.4 88 0.3 86 0.4 57 0.3 84 0.3 36 0.5 69 0.2 26 0.3 85 0.3 84 
17 71 0 152 4 0.3 15 0.1 11 0.2 95 0.2 82 0.4 54 0.2 35 0.1 16 0.2 34 0.3 60 0.1 37 0.5 73 0.4 32 0.2 80 0.1 39 0.2 77 0.1 65 0.2 17 0.3 95 0.3 87 0.4 30 0.2 86 0.3 23 0.3 13 0.4 69 0.4 57 0.4 49 0.4 43 0.1 57 
18 75 0 137 10 0.1 26 0.4 88 0.1 19 0.1 96 0.2 90 0.4 24 0.3 53 0.3 45 0.2 64 0.4 27 0.2 34 0.2 79 0.5 39 0.1 35 0.2 85 0.4 11 0.5 76 0.3 78 0.5 49 0.5 68 0.1 53 0.4 95 0.4 39 0.2 52 0.3 38 0.5 29 0.4 41 0.3 80 
19 41 0 106 19 0.3 69 0.3 37 0.4 30 0.4 77 0.3 93 0.3 49 0.4 65 0.5 74 0.4 13 0.3 11 0.3 45 0.2 48 0.2 20 0.2 89 0.1 67 0.4 20 0.2 69 0.3 96 0.4 27 0.2 51 0.4 14 0.4 93 0.4 36 0.5 35 0.2 75 0.2 62 0.4 34 0.4 39 
0	1238	2398	2183	3214	2930	3709	2627	2677	4229	4627	7891	6341	5047	8006	8159	6765	5946	6358	7358	1238	0	1494	2632	3662	3379	4158	2981	2021	2146	3635	8387	6790	5496	8455	8608	4640	3305	4275	6364	2398	1494	0	1601	2796	3238	5164	5015	4078	2793	3192	7260	5882	5355	9456	9609	8215	4510	4922	5921	2183	2632	1601	0	1891	2612	4538	4389	5695	4410	2728	8321	4734	4728	8829	8982	7588	6127	6539	10465	3214	3662	2796	1891	0	2215	4969	5555	5706	5101	3516	8540	2461	3515	5884	10149	8755	6818	7230	10685	2930	3379	3238	2612	2215	0	3473	3747	4835	5363	5762	10464	4635	2941	3534	8340	6946	7080	7492	12609	3709	4158	5164	4538	4969	3473	0	2414	4284	7443	7841	11105	6156	3717	2665	5409	5614	6987	9572	10572	2627	2981	5015	4389	5555	3747	2414	0	2529	4682	7534	10798	9248	5936	5609	5163	3257	5280	6999	10265	2677	2021	4078	5695	5706	4835	4284	2529	0	2262	4024	8782	8279	6985	8671	12308	3795	2634	4353	6759	4229	2146	2793	4410	5101	5363	7443	4682	2262	0	2963	7715	7088	6674	10782	13585	6304	3788	2695	5692	4627	3635	3192	2728	3516	5762	7841	7534	4024	2963	0	4835	6483	9225	16701	14517	7359	4843	4670	2912	7891	8387	7260	8321	8540	10464	11105	10798	8782	7715	4835	0	5588	9427	13244	16886	16800	13183	8395	5501	6341	6790	5882	4734	2461	4635	6156	9248	8279	7088	6483	5588	0	3283	6031	13975	11825	16986	12198	9304	5047	5496	5355	4728	3515	2941	3717	5936	6985	6674	9225	9427	3283	0	3751	9949	14877	8610	15703	12809	8006	8455	9456	8829	5884	3534	2665	5609	8671	10782	16701	13244	6031	3751	0	4242	7261	15593	20098	17203	8159	8608	9609	8982	10149	8340	5409	5163	12308	13585	14517	16886	13975	9949	4242	0	5068	9132	13855	17429	6765	4640	8215	7588	8755	6946	5614	3257	3795	6304	7359	16800	11825	14877	7261	5068	0	5031	10025	13600	5946	3305	4510	6127	6818	7080	6987	5280	2634	3788	4843	13183	16986	8610	15593	9132	5031	0	3757	10358	6358	4275	4922	6539	7230	7492	9572	6999	4353	2695	4670	8395	12198	15703	20098	13855	10025	3757	0	5639	7358	6364	5921	10465	10685	12609	10572	10265	6759	5692	2912	5501	9304	12809	17203	17429	13600	10358	5639	0	
